source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
1019	415	0.63	30.011	source:359	target:6965	Alkyl glycosides
1072	449	0.43	-18.011	source:1109,1433,8428,8447	target:734,1004,3053,4999,5088,6318,7969,8311	Alkyl glycosides
1083	1072	0.49	-30.011	source:	target:	Alkyl glycosides
1083	449	0.41	-48.022	source:487,502,1109,1268,1433,1698	target:56,734,3053,4168,4999,5088,6318,7290,7380,7969,8311	Alkyl glycosides
1295	274	0.94	-0.000	source:	target:	Alkyl glycosides
1483	1072	0.67	-0.000	source:	target:	Alkyl glycosides
1483	1083	0.44	30.010	source:7290	target:487,502	Alkyl glycosides
1746	1019	0.43	-164.011	source:70,333,474,486,707,714,727,909,1069,1112,1148,1192,1224,1225,1226,5089,5111,5118,6677,7572,7639,7640,8248,8406	target:30,59,359,411,435,460,476,865,948,1426,1534,2562,2564,2565,4801,4848,5068,5079,5109,5126,6218,6885,6966,7549	Alkyl glycosides
2081	1019	0.42	-164.011	source:44,333,443,474,486,505,707,714,727,785,898,899,909,910,912,958,1004,1069,1098,1102,1112,1123,1146,1148,1183,1192,1225,1240,1698,5089,5118,6677,7290,7572,7639,7640,8248,8341,8406,8469,8491	target:30,56,59,359,411,427,435,460,473,476,502,865,948,1426,1534,2562,2564,2565,4801,4848,5068,5079,5109,5126,5127,6218,6326,6350,6380,6506,6885,6917,6930,6966,7160,7549,7761	Alkyl glycosides
2081	1746	0.49	0.000	source:	target:	Alkyl glycosides
2081	415	0.49	-134.000	source:44,333,466,474,486,505,707,714,727,785,898,899,909,910,912,1004,1026,1069,1098,1102,1112,1123,1146,1147,1148,1183,1192,1698,5089,5118,6677,7290,7572,7639,7640,8248,8341,8406,8469,8491	target:30,427,435,460,473,476,502,865,948,971,1426,2562,2564,2565,2568,4848,5068,5109,5126,5127,6350,6965,7549	Alkyl glycosides
238	238	1.00	0.000	source:	target:	Alkyl glycosides
2405	2405	1.00	0.000	source:	target:	Alkyl glycosides
244	243	0.48	162.052	source:34,56,1367,3179,4801,6333	target:681,716,2055,3972,6972,8407	Alkyl glycosides
2485	2485	1.00	0.000	source:	target:	Alkyl glycosides
261	261	1.00	0.000	source:	target:	Alkyl glycosides
317	243	0.72	162.052	source:	target:716,1148,2055,3972,8407	Alkyl glycosides
317	244	0.63	0.000	source:1109	target:1367	Alkyl glycosides
3623	1083	0.52	-0.000	source:49,56,8311	target:487,502,944,1103,1109,1168,1268,1422,1433,1698	Alkyl glycosides
386	355	0.70	0.000	source:55	target:	Alkyl glycosides
3947	524	0.45	-0.001	source:484,6965	target:1103,6677,7933	Alkyl glycosides
3947	629	0.41	-162.053	source:6965	target:1698,6677,7350,7639,7933,7968	Alkyl glycosides
415	244	0.44	-28.053	source:30,427,435,460,473,487,502,865,948,971,1426,1708,2055,2562,2564,2565,2568,3972,4768,4807,4848,5068,5109,5126,6350,6965,7549,8274,8428,8447	target:33,34,44,333,423,466,474,505,707,714,884,898,899,909,912,1026,1069,1098,1102,1112,1123,1146,1183,1192,1224,1226,1227,1242,1304,1305,1367,3053,3179,4168,4968,4999,5089,5090,5111,5112,5118,6221,6333,7290,7572,7640,7969,8202,8248,8254,8297,8311,8341,8406,8469,8491	Alkyl glycosides
449	243	0.61	-0.000	source:56	target:681,2055,3972,6972,8407	Alkyl glycosides
449	244	0.78	-162.053	source:716	target:6333	Alkyl glycosides
449	317	0.50	-162.053	source:716,734,1148,7380	target:1109	Alkyl glycosides
4767	415	0.44	-134.000	source:33,44,70,333,423,466,474,486,505,707,714,727,785,898,909,912,1026,1069,1098,1112,1123,1146,1148,1183,1192,1224,1226,4968,5089,5111,5112,5118,6221,6677,7290,7572,7639,7640,8248,8297,8341,8406,8469,8491	target:30,427,435,460,473,476,502,865,948,971,1426,1708,2562,2564,2565,2568,4768,4848,5068,5109,5117,5126,5127,6350,7549,8274,8447	Alkyl glycosides
4797	349	0.43	0.000	source:1109	target:6161,7640,8020	Alkyl glycosides
4797	621	0.46	162.053	source:56,1109,1195,4801,4807,6731	target:716,1148,2055,7640	Alkyl glycosides
4814	1019	0.57	13.979	source:490,1225,1240,1427,5130	target:30,59,359,411,460,1101,1109,1534,4848,5079,6218,6885	Alkyl glycosides
4814	1483	0.43	196.001	source:435,476,487,502,1427,1708,2562,2568,3972,4744,4801,5065,5068,5117,5126,5127,5130,6326,6350,6380,6506,6902,6917,6930,6966,7160,7210,7761,8210,8274	target:33,44,70,443,474,486,505,707,714,716,785,909,1026,1069,1109,1112,1123,1146,1192,1242,1304,1698,4968,5089,5090,5111,5112,5118,6221,6677,7290,7572,7639,7640,8248,8254,8280,8297,8341,8406,8469,8491	Alkyl glycosides
4814	1610	0.50	62.001	source:490,1427,6326,6380,6506,6966,7160,7761	target:30,460,515,971,1534,6885,6965,8441	Alkyl glycosides
4814	355	0.43	45.948	source:55,427,435,473,1426,1427,1708,2055,2562,2568,4744,4768,5065,5068,5117,5126,5127,5130,6326,6350,6380,6506,6902,6917,6930,6966,7160,7210,7761,8210,8274	target:33,44,70,423,474,486,505,707,714,785,884,898,899,909,910,912,1004,1026,1069,1070,1098,1102,1109,1112,1123,1146,1183,1192,1195,1242,4968,5089,5111,5112,5118,6221,7290,7572,7640,8248,8254,8280,8341,8406,8469,8491	Alkyl glycosides
4814	415	0.55	43.990	source:466,490,1427,5130	target:30,460,971,4848,6965	Alkyl glycosides
4893	1072	0.49	-0.000	source:49,354,5088,8311	target:55,70,510,674,894,944,958,1018,1103,1109,1168,1305,1331,1433,4777,6160,6962,8428,8447	Alkyl glycosides
4893	3947	0.50	-0.000	source:	target:	Alkyl glycosides
4893	524	0.82	-0.001	source:484	target:70,475,1103,6160,8280	Alkyl glycosides
4893	629	0.51	-162.053	source:716	target:1698,6160,8405	Alkyl glycosides
527	355	0.44	0.000	source:6972	target:	Alkyl glycosides
536	524	0.48	162.052	source:	target:716,727	Alkyl glycosides
629	524	0.46	162.052	source:329,484,8347,8405	target:716,1103	Alkyl glycosides
377	377	1	0	null	null	Alkyl glycosides
847	847	1	0	null	null	Alkyl glycosides
3550	3550	1	0	null	null	Alkyl glycosides
4015	4015	1	0	null	null	Alkyl glycosides
