source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
110	110	1.00	0.000	source:	target:	Medium-chain fatty acids
1117	40	0.53	0.000	source:55,361,476,1103,1284,1425	target:451,8001,8211	Medium-chain fatty acids
1303	526	0.41	-15.995	source:359,450,1409,1760,6510	target:4736,6574	Medium-chain fatty acids
1899	1117	0.52	-0.000	source:	target:1103	Medium-chain fatty acids
1899	40	0.76	-0.000	source:361,6237	target:497,8211	Medium-chain fatty acids
2056	1164	0.47	43.990	source:55,521	target:479,874,1195	Medium-chain fatty acids
209	40	0.41	-0.037	source:361,521,874,5133	target:451,497	Medium-chain fatty acids
2106	2106	1.00	0.000	source:	target:	Medium-chain fatty acids
2803	68	0.48	1.979	source:55,361,450,521	target:2,484,515,948,968,971,980,1817,2601,4736,5062,5105,5145,6103	Medium-chain fatty acids
3007	2056	0.48	0.000	source:1534	target:6237	Medium-chain fatty acids
3749	1303	0.45	-0.000	source:66,451,1099,4736,4783	target:359,6510	Medium-chain fatty acids
4112	236	0.55	-0.000	source:	target:	Medium-chain fatty acids
4112	802	0.49	13.979	source:443,470,514,1523,1902,6772,8071,8388	target:142,484,968,980,6103,6229	Medium-chain fatty acids
4556	610	0.64	-0.000	source:	target:493,5116	Medium-chain fatty acids
4556	71	0.61	0.000	source:361,894	target:56,493,1752,1755,1809,4736,5116,6510,7356,8211	Medium-chain fatty acids
4738	1117	0.50	-0.000	source:	target:450,1103,1425	Medium-chain fatty acids
4738	1899	0.50	0.000	source:497	target:6237	Medium-chain fatty acids
4738	40	0.69	-0.000	source:55	target:8211	Medium-chain fatty acids
610	71	0.68	0.000	source:55,476,521,4816,4844,6237	target:1756,7073,8211	Medium-chain fatty acids
620	610	0.43	1.979	source:1534,1756	target:493,867,874,1212,1232,4816,4844,5126,6237	Medium-chain fatty acids
636	526	0.68	0.000	source:1147,1760	target:	Medium-chain fatty acids
683	526	0.45	-18.011	source:521,1167,1409,1760,4816,5124,5126	target:1754,6574	Medium-chain fatty acids
781	610	0.43	27.995	source:	target:4844,6237	Medium-chain fatty acids
802	236	0.43	-13.979	source:6229	target:443,470,514,1523,1902,6772,8071,8388	Medium-chain fatty acids
839	209	0.55	0.000	source:	target:521,1109	Medium-chain fatty acids
4722	4722	1	0	null	null	Medium-chain fatty acids
2695	2695	1	0	null	null	Medium-chain fatty acids
2374	2374	1	0	null	null	Medium-chain fatty acids
1524	1524	1	0	null	null	Medium-chain fatty acids
2851	2851	1	0	null	null	Medium-chain fatty acids
4138	4138	1	0	null	null	Medium-chain fatty acids
4166	4166	1	0	null	null	Medium-chain fatty acids
3396	3396	1	0	null	null	Medium-chain fatty acids
2247	2247	1	0	null	null	Medium-chain fatty acids
2796	2796	1	0	null	null	Medium-chain fatty acids
