source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
1019	314	0.45	-76.031	source:30,59,411,460,502,865,944,962,974,1018,1101,1168,1216,1236,1238,1331,1426,1534,2055,2562,2564,2565,3972,4801,4848,6218,6326,6380,6506,6885,6917,6930,6966,7160,7549,7743,7760,7761,8274,8407	target:5062	Fatty acyl glycosides
1019	415	0.63	30.011	source:359	target:6965	Fatty acyl glycosides
1019	469	0.63	46.006	source:359,6506,6917,6966	target:49,5062	Fatty acyl glycosides
1019	622	0.41	-222.125	source:30,56,59,359,411,427,435,473,481,489,502,865,944,948,962,1018,1101,1168,1216,1236,1238,1426,1534,2055,2562,2564,2565,3972,4801,4807,5068,5126,5127,6218,6326,6350,6380,6506,6885,6917,6930,6966,7160,7549,7743,7761,8274,8407	target:443,1698,6677,7572,7639,7640	Fatty acyl glycosides
1019	904	0.49	48.022	source:411,1238,6218,6326,6380,6506,6917,6930,6966,7160,7761	target:	Fatty acyl glycosides
1072	449	0.43	-18.011	source:1109,1433,8428,8447	target:734,1004,3053,4999,5088,6318,7969,8311	Fatty acyl glycosides
1072	714	0.44	-162.053	source:443,716,895,7640	target:899	Fatty acyl glycosides
1083	1072	0.49	-30.011	source:	target:	Fatty acyl glycosides
1083	247	0.43	-2.016	source:502,674,1109,1268,1305,1433,1698,6962,7639	target:34,49,56,734,6674,8311	Fatty acyl glycosides
1083	449	0.41	-48.022	source:487,502,1109,1268,1433,1698	target:56,734,3053,4168,4999,5088,6318,7290,7380,7969,8311	Fatty acyl glycosides
1083	714	0.45	-192.064	source:443,484,502,716,895,1190,1698,7640	target:56,1169,2562,4768	Fatty acyl glycosides
1185	314	0.43	-0.000	source:	target:	Fatty acyl glycosides
1185	365	0.41	15.995	source:	target:	Fatty acyl glycosides
1185	415	0.43	106.042	source:	target:30,435,460,502,720,944,948,962,971,974,1018,1168,1216,1708,2055,2564,2565,2568,3972,4848,7549,7743,8274	Fatty acyl glycosides
1185	583	0.43	30.011	source:	target:	Fatty acyl glycosides
1260	1019	0.48	122.037	source:1710,1852,6674,6720	target:30,59,359,411,435,460,502,865,944,948,962,974,1018,1101,1168,1216,1238,1534,2055,2562,2564,2565,3972,4801,4848,5068,5079,5109,5117,5126,6218,6326,6350,6380,6885,6917,6930,6966,7160,7549,7743,7761,8407	Fatty acyl glycosides
1260	1185	0.55	46.006	source:1710	target:	Fatty acyl glycosides
1260	314	0.67	46.005	source:1710,7760	target:5109,5117,5126,6350	Fatty acyl glycosides
1260	365	0.48	62.001	source:1710,1852,8447	target:6393,6580	Fatty acyl glycosides
1260	415	0.53	152.048	source:1852,6674,6720	target:30,435,460,502,720,865,944,948,962,971,974,1018,1168,1216,1708,2055,2562,2564,2565,2568,3972,4848,5068,5109,5117,5126,6350,6965,7549,7743	Fatty acyl glycosides
1260	469	0.42	168.042	source:1710,1852,6674,6720	target:30,49,59,435,460,502,515,720,865,948,971,1063,1216,1534,1708,2055,2562,2564,2565,3972,4801,4848,5068,5079,5109,5117,5126,6350,6885,7549,7743,8441	Fatty acyl glycosides
1260	583	0.50	76.016	source:	target:	Fatty acyl glycosides
1260	622	0.41	-100.088	source:56,477,481,1852,6674	target:443,1698,1708,7572,7639,7640	Fatty acyl glycosides
