source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
1495	1006	0.57	-0.000	source:354,1222,5379,5930,6074,7302	target:1099,1410,6962	Tricarboxylic acids and derivatives
20	20	1.00	0.000	source:	target:	Tricarboxylic acids and derivatives
2237	1323	0.46	-0.000	source:	target:	Tricarboxylic acids and derivatives
2430	2430	1.00	0.000	source:	target:	Tricarboxylic acids and derivatives
2808	2808	1.00	0.000	source:	target:	Tricarboxylic acids and derivatives
298	293	0.48	-0.000	source:	target:	Tricarboxylic acids and derivatives
3722	3722	1.00	0.000	source:	target:	Tricarboxylic acids and derivatives
3737	1006	0.58	-0.000	source:6074	target:	Tricarboxylic acids and derivatives
3737	1477	0.46	-15.995	source:865,6074,6962	target:497,4818,5124	Tricarboxylic acids and derivatives
3737	1495	0.55	-0.000	source:1099,1410,6962	target:2816,4798,4803,5379,5423,6069,6071	Tricarboxylic acids and derivatives
3794	3794	1.00	0.000	source:	target:	Tricarboxylic acids and derivatives
3889	293	0.48	-192.063	source:470,487,514,521,2055,6053,6221,6965,7413,7569,7755,8083,8349	target:357,3061,4418,5903,6565,6595,7480	Tricarboxylic acids and derivatives
3889	416	0.48	-192.063	source:142,470,484,514,980,2055,6053,6103,6221,6965,7413,7755,8083	target:3061,6565,6595	Tricarboxylic acids and derivatives
416	293	0.63	0.000	source:	target:	Tricarboxylic acids and derivatives
416	298	0.61	0.000	source:	target:	Tricarboxylic acids and derivatives
4308	4308	1.00	0.000	source:	target:	Tricarboxylic acids and derivatives
4322	4322	1.00	0.000	source:	target:	Tricarboxylic acids and derivatives
4546	293	0.67	2.016	source:	target:6219,6281,7044,7480,7659	Tricarboxylic acids and derivatives
4546	298	0.44	2.016	source:	target:	Tricarboxylic acids and derivatives
4546	3889	0.48	194.078	source:333,466,3061	target:50,470,487,514,521,1200,2055,4081,5146,5214,6053,6103,6393,6965,7413,7569,7755,8083,8349	Tricarboxylic acids and derivatives
4546	416	0.52	2.016	source:	target:30,180,2565,6219,6281,6393	Tricarboxylic acids and derivatives
4827	4827	1.00	0.000	source:	target:	Tricarboxylic acids and derivatives
598	416	0.45	-21.982	source:418,459,1240,8295,8327	target:30,59,139,180,341,427,473,865,990,1109,1433,2562,2565,2816,4558,4768,4777,4797,4807,4833,4882,5001,5067,5068,5124,5129,5379,5423,6165,6211,6218,6219,6281,6875,6916,8316,8434,8447,8607,8648,8723	Tricarboxylic acids and derivatives
1871	1871	1	0	null	null	Tricarboxylic acids and derivatives
237	237	1	0	null	null	Tricarboxylic acids and derivatives
1069	1069	1	0	null	null	Tricarboxylic acids and derivatives
2885	2885	1	0	null	null	Tricarboxylic acids and derivatives
1234	1234	1	0	null	null	Tricarboxylic acids and derivatives
1739	1739	1	0	null	null	Tricarboxylic acids and derivatives
4315	4315	1	0	null	null	Tricarboxylic acids and derivatives
606	606	1	0	null	null	Tricarboxylic acids and derivatives
2701	2701	1	0	null	null	Tricarboxylic acids and derivatives
321	321	1	0	null	null	Tricarboxylic acids and derivatives
3739	3739	1	0	null	null	Tricarboxylic acids and derivatives
4260	4260	1	0	null	null	Tricarboxylic acids and derivatives
501	501	1	0	null	null	Tricarboxylic acids and derivatives
4772	4772	1	0	null	null	Tricarboxylic acids and derivatives
2182	2182	1	0	null	null	Tricarboxylic acids and derivatives
