source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
108	108	1.00	0.000	source:	target:	Imidazopyrimidines
1136	1136	1.00	0.000	source:	target:	Imidazopyrimidines
1210	1210	1.00	0.000	source:	target:	Imidazopyrimidines
1276	1276	1.00	0.000	source:	target:	Imidazopyrimidines
1358	1358	1.00	0.000	source:	target:	Imidazopyrimidines
1624	1624	1.00	0.000	source:	target:	Imidazopyrimidines
1658	1658	1.00	0.000	source:	target:	Imidazopyrimidines
1705	1705	1.00	0.000	source:	target:	Imidazopyrimidines
1747	1747	1.00	0.000	source:	target:	Imidazopyrimidines
1847	1847	1.00	0.000	source:	target:	Imidazopyrimidines
2143	2143	1.00	0.000	source:	target:	Imidazopyrimidines
2155	2155	1.00	0.000	source:	target:	Imidazopyrimidines
2156	2156	1.00	0.000	source:	target:	Imidazopyrimidines
2347	2347	1.00	0.000	source:	target:	Imidazopyrimidines
2348	2348	1.00	0.000	source:	target:	Imidazopyrimidines
2361	2361	1.00	0.000	source:	target:	Imidazopyrimidines
2580	2580	1.00	0.000	source:	target:	Imidazopyrimidines
2719	2719	1.00	0.000	source:	target:	Imidazopyrimidines
3165	3165	1.00	0.000	source:	target:	Imidazopyrimidines
326	326	1.00	0.000	source:	target:	Imidazopyrimidines
3279	3279	1.00	0.000	source:	target:	Imidazopyrimidines
3353	3353	1.00	0.000	source:	target:	Imidazopyrimidines
3591	3591	1.00	0.000	source:	target:	Imidazopyrimidines
3694	3694	1.00	0.000	source:	target:	Imidazopyrimidines
3973	3973	1.00	0.000	source:	target:	Imidazopyrimidines
4376	4376	1.00	0.000	source:	target:	Imidazopyrimidines
4549	4549	1.00	0.000	source:	target:	Imidazopyrimidines
4755	4755	1.00	0.000	source:	target:	Imidazopyrimidines
600	600	1.00	0.000	source:	target:	Imidazopyrimidines
742	742	1.00	0.000	source:	target:	Imidazopyrimidines
883	883	1.00	0.000	source:	target:	Imidazopyrimidines
947	947	1.00	0.000	source:	target:	Imidazopyrimidines
4723	4723	1	0	null	null	Imidazopyrimidines
3934	3934	1	0	null	null	Imidazopyrimidines
2669	2669	1	0	null	null	Imidazopyrimidines
3646	3646	1	0	null	null	Imidazopyrimidines
1590	1590	1	0	null	null	Imidazopyrimidines
1757	1757	1	0	null	null	Imidazopyrimidines
4334	4334	1	0	null	null	Imidazopyrimidines
2788	2788	1	0	null	null	Imidazopyrimidines
1471	1471	1	0	null	null	Imidazopyrimidines
409	409	1	0	null	null	Imidazopyrimidines
3286	3286	1	0	null	null	Imidazopyrimidines
