source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
1019	290	0.42	-194.093	source:30,59,359,411,460,481,489,502,944,948,1018,1101,1216,1238,1534,2055,2562,2564,3972,4801,4848,5079,5109,5126,5127,6218,6326,6380,6506,6885,6917,6930,6966,7160,7549,7743,7761,8274,8407	target:443,1698,1710,6677,7572,7639,7640	Fatty acyl glycosides of mono- and disaccharides
1019	314	0.45	-76.031	source:30,59,411,460,502,865,944,962,974,1018,1101,1168,1216,1236,1238,1331,1426,1534,2055,2562,2564,2565,3972,4801,4848,6218,6326,6380,6506,6885,6917,6930,6966,7160,7549,7743,7760,7761,8274,8407	target:5062	Fatty acyl glycosides of mono- and disaccharides
1019	415	0.63	30.011	source:359	target:6965	Fatty acyl glycosides of mono- and disaccharides
1019	427	0.51	32.027	source:59,359,411,460,1101,4848,6218	target:490,1225,1240,1707,5130,6432	Fatty acyl glycosides of mono- and disaccharides
1019	469	0.63	46.006	source:359,6506,6917,6966	target:49,5062	Fatty acyl glycosides of mono- and disaccharides
1019	622	0.41	-222.125	source:30,56,59,359,411,427,435,473,481,489,502,865,944,948,962,1018,1101,1168,1216,1236,1238,1426,1534,2055,2562,2564,2565,3972,4801,4807,5068,5126,5127,6218,6326,6350,6380,6506,6885,6917,6930,6966,7160,7549,7743,7761,8274,8407	target:443,1698,6677,7572,7639,7640	Fatty acyl glycosides of mono- and disaccharides
1019	623	0.60	-208.109	source:30,56,59,359,411,427,435,460,469,473,476,481,489,502,713,865,944,948,962,974,1018,1101,1109,1216,1236,1238,1534,2055,2562,2564,3972,4768,4801,4848,5068,5079,5109,5117,5126,5127,6218,6326,6380,6506,6885,6917,6930,6966,7160,7549,7743,7761,8274,8407	target:443,1698,6677,7572,7639,7640	Fatty acyl glycosides of mono- and disaccharides
1019	904	0.49	48.022	source:411,1238,6218,6326,6380,6506,6917,6930,6966,7160,7761	target:	Fatty acyl glycosides of mono- and disaccharides
1032	386	0.43	-46.005	source:1852,5117	target:487,899	Fatty acyl glycosides of mono- and disaccharides
1032	953	0.56	-47.963	source:33,70,189,423,505,508,707,714,727,909,1004,1069,1112,1192,1852,4968,5089,5111,5112,5118,6221,7290,8248,8254,8297,8341,8491	target:411,435,460,487,515,865,948,971,2562,2564,2565,2568,3972,4768,4848,5068,5127,6350,6902,7210,7459,7549,7930,8210,8274	Fatty acyl glycosides of mono- and disaccharides
1050	290	0.43	28.031	source:5109	target:510,1426,1710,6350	Fatty acyl glycosides of mono- and disaccharides
1050	415	0.48	252.136	source:333,466,1698,8056	target:30,427,435,460,469,473,476,489,502,510,720,865,944,962,974,1018,1168,1216,1236,1426,2055,2562,2564,2565,2568,3972,4848,5068,6350,6965,7549,7743,8274	Fatty acyl glycosides of mono- and disaccharides
1050	622	0.65	-0.000	source:	target:	Fatty acyl glycosides of mono- and disaccharides
1050	623	0.51	14.016	source:466,1109,1433,5109	target:	Fatty acyl glycosides of mono- and disaccharides
1060	622	0.45	-71.037	source:456,458,813,868,893,4810,4842,5069,5148,5158,5290,5354,5701	target:8447	Fatty acyl glycosides of mono- and disaccharides
1060	623	0.51	-57.021	source:456,458,713,813,868,893,1109,4810,4842,5069,5109,5148,5158,5290,5354,5701	target:8447	Fatty acyl glycosides of mono- and disaccharides
1072	290	0.53	-376.115	source:33,70,474,481,486,489,674,707,714,716,720,785,909,944,958,1018,1026,1069,1192,1195,1216,1225,1242,1305,4968,5089,5111,5112,5118,6221,7743,8254,8341,8491	target:6350	Fatty acyl glycosides of mono- and disaccharides
1072	449	0.43	-18.011	source:1109,1433,8428,8447	target:734,1004,3053,4999,5088,6318,7969,8311	Fatty acyl glycosides of mono- and disaccharides
1072	623	0.56	-390.131	source:33,70,474,481,486,489,499,674,707,713,714,716,720,785,909,944,958,962,974,1018,1026,1069,1109,1127,1192,1195,1216,1225,1240,1242,1305,1433,4968,5089,5111,5112,5118,6221,6962,7743,8254,8341,8406,8491	target:	Fatty acyl glycosides of mono- and disaccharides
1072	714	0.44	-162.053	source:443,716,895,7640	target:899	Fatty acyl glycosides of mono- and disaccharides
1083	1072	0.49	-30.011	source:	target:	Fatty acyl glycosides of mono- and disaccharides
1083	247	0.43	-2.016	source:502,674,1109,1268,1305,1433,1698,6962,7639	target:34,49,56,734,6674,8311	Fatty acyl glycosides of mono- and disaccharides
1083	290	0.48	-406.126	source:33,474,481,486,489,502,508,674,707,714,716,720,785,909,944,1026,1069,1216,1225,1242,1268,1305,4968,5089,5111,5112,5118,6221,8341,8491	target:4768,6350	Fatty acyl glycosides of mono- and disaccharides
1083	449	0.41	-48.022	source:487,502,1109,1268,1433,1698	target:56,734,3053,4168,4999,5088,6318,7290,7380,7969,8311	Fatty acyl glycosides of mono- and disaccharides
1083	623	0.53	-420.141	source:33,466,474,481,486,489,499,502,508,674,707,713,714,716,720,785,909,944,974,1026,1069,1109,1216,1225,1236,1240,1242,1268,1305,1433,4968,5089,5111,5112,5118,6221,6962,8341,8406,8491	target:	Fatty acyl glycosides of mono- and disaccharides
1083	714	0.45	-192.064	source:443,484,502,716,895,1190,1698,7640	target:56,1169,2562,4768	Fatty acyl glycosides of mono- and disaccharides
1149	1149	1.00	0.000	source:	target:	Fatty acyl glycosides of mono- and disaccharides
1171	1171	1.00	0.000	source:	target:	Fatty acyl glycosides of mono- and disaccharides
1185	314	0.43	-0.000	source:	target:	Fatty acyl glycosides of mono- and disaccharides
1185	365	0.41	15.995	source:	target:	Fatty acyl glycosides of mono- and disaccharides
