source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
1002	272	0.44	-228.101	source:36,37,48,55,329,333,335,337,418,459,466,487,488,511,706,709,713,875,974,1026,1110,1138,1207,1208,1217,1218,1228,1229,1422,1433,1695,1710,1902,3956,4568,4768,4777,4835,4836,5107,5114,5120,5135,5138,5197,5423,6225,6869,7089,7102,7303,7968,8104,8463,8521,8568,8605,8609,8657,8661,8684	target:2,49,142,180,354,465,515,948,968,971,980,1523,4736,4863,6103,6877	Beta hydroxy acids and derivatives
1002	361	0.41	-198.090	source:36,48,55,329,333,335,337,418,459,466,487,488,706,709,713,875,933,974,1026,1138,1190,1207,1217,1228,1422,1695,1710,3955,3956,4568,4777,4835,5423,6225,6869,7089,7303,7968,8104,8463,8521,8568,8605,8609,8657,8661,8684	target:2,180,354,465,515,948,971,1523,4736,4863,5105,5116,6772,6877,8071	Beta hydroxy acids and derivatives
1002	394	0.43	-230.116	source:31,36,37,48,55,329,333,335,337,418,452,459,466,470,487,488,511,514,706,709,713,875,933,974,1026,1109,1110,1138,1142,1190,1207,1208,1217,1218,1228,1229,1410,1422,1695,1902,3955,3956,4568,4768,4777,4835,4836,5107,5114,5120,5135,5138,5197,5423,6225,6869,7089,7303,7968,8104,8463,8521,8568,8605,8609,8657,8661,8684	target:2,49,142,354,465,515,948,968,971,980,1912,1956,2601,4736,4863,6071,6103,7167,7931	Beta hydroxy acids and derivatives
1002	757	0.41	-216.101	source:48,55,333,335,337,418,466,487,706,709,713,875,974,1026,1138,1190,1207,1217,1228,1422,1695,3956,4568,4768,4777,4836,5120,5135,5197,5423,6225,6869,7089,7303,7968,8104,8463,8521,8568,8605,8609,8657,8661,8684	target:2,49,142,515,948,968,971,980,2601,4736,4863,5105,5116,6103	Beta hydroxy acids and derivatives
1009	236	0.45	-152.009	source:36,48,117,329,333,335,336,337,418,459,466,487,706,709,713,875,933,1138,1189,1190,1228,3955,3956,4568,4777,5067,5423,6225,6869,7089,7303,8104,8521,8568,8605,8609,8661,8684,8730	target:443,1212,1220,1523,5124,6772,6877,7921,8071,8388	Beta hydroxy acids and derivatives
1009	361	0.43	-182.020	source:36,48,117,329,333,335,336,337,418,459,466,487,488,706,709,713,875,933,1138,1189,1190,1207,1217,1228,3955,3956,4568,4777,4835,5067,5423,6225,6869,7089,7303,8104,8521,8568,8605,8609,8661,8684,8730	target:2,180,354,443,465,1523,4736,4863,5079,6772,6877,8071	Beta hydroxy acids and derivatives
1009	430	0.56	128.071	source:	target:716,7350,8083,8252,8270	Beta hydroxy acids and derivatives
1009	587	0.54	-184.036	source:117,333,336,337,466,487,706,713,875,933,1138,1189,1207,1228,4568,4777,5067,6225,6869,7089,7303,8521,8568,8605,8609,8661,8684,8730	target:4736,4863,5079	Beta hydroxy acids and derivatives
1009	672	0.54	-49.977	source:5067,5116	target:443,8270	Beta hydroxy acids and derivatives
1009	725	0.51	36.060	source:6211	target:443,7350,7572,7760,8083,8252,8270	Beta hydroxy acids and derivatives
1009	769	0.49	-137.993	source:117,329,333,335,336,337,466,484,706,713,875,1138,1189,4568,4777,5067,6225,6869,7089,7303,8521,8568,8605,8609,8661,8684,8730	target:5124	Beta hydroxy acids and derivatives
1009	802	0.46	-138.030	source:48,117,333,335,336,337,466,470,487,488,514,706,709,713,875,1138,1189,1190,1228,4568,5067,6225,6869,7089,7303,8104,8521,8568,8605,8609,8661,8684,8730	target:2,49,142,180,354,968,980,1107,1212,1220,2601,4736,4863,5079,5124,6103,6229	Beta hydroxy acids and derivatives
1009	810	0.72	24.060	source:5067	target:	Beta hydroxy acids and derivatives
1009	823	0.51	-79.988	source:4777,5067,5116	target:443,8270	Beta hydroxy acids and derivatives
1009	903	0.57	-19.967	source:713,4777,5067	target:443,1212,8270	Beta hydroxy acids and derivatives
1009	916	0.54	8.065	source:	target:443,1698,7350,7572,7639,8252,8270	Beta hydroxy acids and derivatives
1009	920	0.45	-184.035	source:48,117,329,333,335,336,337,418,459,466,487,706,709,713,875,1138,1189,1207,1217,1228,4568,4777,5067,5120,5135,5423,6225,6869,7089,7303,8104,8521,8568,8605,8609,8661,8684,8730	target:2,49,142,354,968,980,2601,4736,4863,6103	Beta hydroxy acids and derivatives
1100	1009	0.44	51.992	source:49,142,443,968,980,1107,1220,1698,4736,5124,6103	target:4777,5067	Beta hydroxy acids and derivatives
1100	587	0.48	-132.043	source:110,117,336,337,466,487,875,895,933,1133,1138,1189,1207,1220,1228,1233,1695,1698,4568,6225,6869,7089,7303,7968,8463,8521,8568,8605,8609,8657,8661,8684,8730	target:	Beta hydroxy acids and derivatives
