source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
1029	1029	1.00	0.000	source:	target:	Benzoic acid esters
1079	680	0.41	212.053	source:427,1004,1147,1169,2835,5067,7760,8252	target:2,497,515,1224,1227,2601,5089,5112,5118,6419,8254,8421	Benzoic acid esters
1097	461	0.45	-204.063	source:354,489,5111,5112,5118	target:341,427,898,899,1021,1101,1151,1169,1188,1426,2835,3181,5379,7907,8126,8254	Benzoic acid esters
1255	493	0.42	-27.995	source:476	target:	Benzoic acid esters
1255	637	0.41	0.052	source:50,110,481,895,1902,4081,5379,6677,6965,7120,7350,7572,7640	target:423,721,1240,5089,5111,5112,8297,8341	Benzoic acid esters
1266	840	0.42	-104.047	source:25,31,110,117,128,336,457,477,499,508,895,1138,1189,1695,1698,4568,5067,5120,5423,6053,6225,6509,6580,6677,6869,6965,7089,7120,7144,7283,7350,7491,7572,7639,7640,7780,7968,8083,8252,8421,8463,8494,8521,8568,8605,8609,8657,8661,8684,8730,8871	target:486,785,1268	Benzoic acid esters
1280	1280	1.00	0.000	source:	target:	Benzoic acid esters
1308	514	0.41	146.021	source:25,128,712,2835,5136,5139,6580,6965,7120,7780,7968,8251,8494,8871	target:486,714,785,1268	Benzoic acid esters
1308	784	0.47	-16.032	source:25,128,5068,6580,6965,7120,7780,8251,8494,8871	target:486,714,1305	Benzoic acid esters
1321	1114	0.45	-0.000	source:341,865,1200,2835	target:1852,7572,7640,8297	Benzoic acid esters
1321	906	0.53	-16.031	source:476,477,1426,8494	target:487,6126	Benzoic acid esters
1374	882	0.41	208.058	source:714	target:110,481,712,895,1138,6580,6965,7120,7350,7780,8871	Benzoic acid esters
1525	1525	1.00	0.000	source:	target:	Benzoic acid esters
1645	1645	1.00	0.000	source:	target:	Benzoic acid esters
1762	1321	0.44	3.995	source:8274,8563	target:515,971,6171,6981,7780,8280,8421,8494,8871	Benzoic acid esters
1773	1773	1.00	0.000	source:	target:	Benzoic acid esters
1809	539	0.43	-162.053	source:354,716,727	target:1426,2562,4768,7640	Benzoic acid esters
1809	680	0.55	46.006	source:31,499,716,895,3181,6869,7760,7968,8252	target:1809,2601	Benzoic acid esters
1811	1687	0.61	-162.052	source:55,56,354,727	target:1169,2835,4967,6155	Benzoic acid esters
1828	1828	1.00	0.000	source:	target:	Benzoic acid esters
1840	842	0.42	-64.031	source:33,139,489,508,948,971,1052,1063,1069,1107,1151,1195,4968,5079,5109,7755	target:484,672,1388,1428,6162,6580,6677,6965,7120,7491,7639,7640,8540	Benzoic acid esters
1844	1272	0.60	-0.000	source:	target:	Benzoic acid esters
1886	1762	0.52	2.015	source:	target:7755	Benzoic acid esters
1937	1937	1.00	0.000	source:	target:	Benzoic acid esters
2102	1114	0.43	0.000	source:30,341,865,1021,1081,1200,2564,2565,5126	target:34,1852,5089,7572,7640,8297	Benzoic acid esters
2102	1321	0.68	0.000	source:	target:	Benzoic acid esters
2102	906	0.44	-16.031	source:30,476,1426,2564,2565	target:34,487	Benzoic acid esters
2235	637	0.44	2.016	source:59,1268	target:8254	Benzoic acid esters
2267	784	0.53	17.989	source:443,484,6677,7572,7640,8251,8402	target:34,57,333,466,486,714,884,899,1052,1098,1188,1226,1331,3181,8126,8243	Benzoic acid esters
2267	977	0.49	4.010	source:443,484,487,489,895,6677,8402	target:25,34,57,128,333,427,466,712,1052,1147,1151,1188,1331,1422,2062,3181,4777,4807,5067,5068,5079,7780,8243,8494,8871	Benzoic acid esters
2308	2308	1.00	0.000	source:	target:	Benzoic acid esters
2548	2548	1.00	0.000	source:	target:	Benzoic acid esters
2649	1321	0.44	18.047	source:714,3053,8297	target:341,473,476,865,1200,1426,2562,4768	Benzoic acid esters
2649	461	0.43	-11.964	source:489,3053,5111,5112,5118,8297,8327	target:341,473,476,1021,1151,1426,5379,7907	Benzoic acid esters
2649	906	0.50	2.016	source:56,489,508,3053,3179,8297	target:50,487,510,1151,1268,4081,5379,6126	Benzoic acid esters
2785	1176	0.44	23.964	source:	target:25,50,128,333,1190,4797,6509,6580,6965,6988,7144,7259,7780,7840,8494,8772,8871	Benzoic acid esters
2785	952	0.42	39.958	source:	target:25,50,128,333,2062,4081,4798,6509,7144,7780,7812,7907,8494,8871	Benzoic acid esters
2785	977	0.44	-4.031	source:	target:25,50,128,333,2062,4081,6580,6965,7259,7780,8243,8494,8871	Benzoic acid esters
2830	2830	1.00	0.000	source:	target:	Benzoic acid esters
2871	1321	0.48	36.083	source:486,714,785,1346	target:27,31,335,336,337,433,451,476,481,492,712,865,1095,1200,1227,1426,1695,2562,4568,4768,4807,4835,4836,5105,5107,5116,5117,5120,5127,5364,5423,6225,7089,7303,7413,7760,7780,8083,8104,8270,8463,8494,8568,8605,8609,8657,8661,8684,8871	Benzoic acid esters
2894	2894	1.00	0.000	source:	target:	Benzoic acid esters
2916	1809	0.55	-46.006	source:139,2601,6053,6538	target:31,499,716,3181,6869,7760,7968,8126,8252	Benzoic acid esters
2916	539	0.41	-208.059	source:2,354,359,486,497,502,1220,1224,1232,1237,2601,5105,5127,5130,5133,6538	target:31,70,427,499,1147,1426,1852,1902,2562,4768,6869,7350,7572,7640,7760,7968,8126,8252	Benzoic acid esters
2916	680	0.70	-0.001	source:	target:	Benzoic acid esters
2935	2916	0.42	0.000	source:8280,8349	target:1232	Benzoic acid esters
2946	2946	1.00	0.000	source:	target:	Benzoic acid esters
3038	2941	0.42	-18.010	source:341,470,514,1147,1209,1228,1229,1268,1422,3956,7413	target:49,497,1225,2601,4863	Benzoic acid esters
3069	680	0.44	45.990	source:1147,3181,4999,6888	target:1220,1232,2601,5126	Benzoic acid esters
3095	3095	1.00	0.000	source:	target:	Benzoic acid esters
3147	539	0.49	-0.000	source:5105,5116,5127	target:1305,7572,7640,7933	Benzoic acid esters
3253	2902	0.53	-106.008	source:359,727,884,899,1428	target:	Benzoic acid esters
3255	1079	0.41	44.012	source:1240,1428	target:5105,5124,5127,6225,7760,8083,8270	Benzoic acid esters
3255	1840	0.41	32.012	source:486,785,1268,1428,4942,6369	target:56,1190,1902,6225,7760,8083,8270	Benzoic acid esters
3255	2267	0.42	13.986	source:57,333,427,466,486,502,510,714,785,884,899,1052,1098,1151,1188,1225,1226,1240,1268,1331,1422,1428,4777,5067,7687	target:110,443,481,484,499,895,1138,1190,1902,6225,6677,7350,7572,7640,7760,7968,8083,8251,8270,8402	Benzoic acid esters
3255	493	0.44	164.018	source:427,473,502,510,1225,1268,1331,4777,4942,5067	target:2,110,484,499,895,1138,1902,2062,5379,6225,6677,6965,7259,7350,7572,7640,7760,7968,8083,8243,8270	Benzoic acid esters
3255	514	0.45	194.028	source:427,473,2835,4942,6369	target:2,50,2062,4081,5379,6058,8126,8243,8270	Benzoic acid esters
3255	554	0.49	1.965	source:427,473,1240	target:5379,6225,7259,7760,8083,8270	Benzoic acid esters
3255	637	0.46	192.065	source:427,473,1151,1169,1268,4942	target:70,354,359,490,721,727,2062,5089,5111,5112,6225,6981,7760,8091,8243,8270,8297	Benzoic acid esters
3255	680	0.42	256.065	source:427,1169,1268,1428,2835,4942,5067,6369,7687	target:2,56,354,359,497,1227,1809,2062,2601,5089,5111,5112,6419,8243	Benzoic acid esters
3255	977	0.43	17.997	source:486,510,714,785,4942	target:25,50,128,2062,4081,5068,5379,6225,6580,6965,7259,7760,7780,8083,8243,8270,8494,8871	Benzoic acid esters
3358	3358	1.00	0.000	source:	target:	Benzoic acid esters
3501	3501	1.00	0.000	source:	target:	Benzoic acid esters
3587	3587	1.00	0.000	source:	target:	Benzoic acid esters
3670	514	0.52	-0.001	source:	target:1695,2055,7089,8270,8463,8568,8605,8609,8657,8684	Benzoic acid esters
3670	965	0.41	-342.095	source:2,34,57,354,476,486,497,714,785,1422,5062,5079,5105,5109,5116,5117,7755,8254,8285,8349,8421,8428	target:31,443,1695,1698,1902,6225,6677,7572,7640,7760,7968,8270,8463,8568	Benzoic acid esters
3838	3838	1.00	0.000	source:	target:	Benzoic acid esters
3840	3840	1.00	0.000	source:	target:	Benzoic acid esters
3850	1071	0.41	-30.011	source:5214,8243	target:	Benzoic acid esters
3850	739	0.41	-194.057	source:25,50,59,128,139,341,427,460,473,481,499,712,1240,1534,2055,4081,4768,4801,4807,4848,5062,5068,5079,5105,5109,5116,5117,5214,5379,6053,6509,6965,6988,7144,7755,7780,7840,8243,8349,8494,8871	target:1132,1181,1428,7404	Benzoic acid esters
3875	1266	0.53	0.000	source:50,427,460,473,2062,4768,5127,5379,7259	target:443,1698	Benzoic acid esters
3979	3979	1.00	0.000	source:	target:	Benzoic acid esters
3989	1321	0.43	36.021	source:487,1190,1708,4833,6211	target:712,1227,1240,6053,6171,6221,8299,8421,8494,8871	Benzoic acid esters
3989	1751	0.41	178.048	source:487,865,1081,1190,1199,1200,2565,4797,4807,4833,5124,6211	target:489,727,6171,6221,6965,8230,8327	Benzoic acid esters
3989	2089	0.42	18.061	source:31,335,336,487,1190,2565,4568,4833,4835,4836,6211,7089,7413,8083,8104,8270,8521,8661,8684,8730	target:489,721,1240,5111,5118,6221,8299,8327	Benzoic acid esters
4001	4001	1.00	0.000	source:	target:	Benzoic acid esters
4228	280	0.42	-104.011	source:499,714,895,1698,2055,7350,7639,8252	target:1268,6587	Benzoic acid esters
4388	4388	1.00	0.000	source:	target:	Benzoic acid esters
4409	4409	1.00	0.000	source:	target:	Benzoic acid esters
4461	4461	1.00	0.000	source:	target:	Benzoic acid esters
4547	4547	1.00	0.000	source:	target:	Benzoic acid esters
4697	749	0.55	0.000	source:	target:	Benzoic acid esters
4736	1079	0.47	2.016	source:515	target:	Benzoic acid esters
4736	3255	0.43	-41.997	source:59,460,1534,4848,5105,6225,7760,8083,8270	target:502,6369	Benzoic acid esters
4736	3989	0.47	-0.000	source:6221	target:2565,4833,6211	Benzoic acid esters
4736	680	0.41	214.069	source:31,59,427,1147,1169,1534,2562,2835,4768,5067,7760,8252	target:2,354,469,477,497,1224,1227,1232,1809,2062,2601,5089,6419,8243,8254,8421	Benzoic acid esters
4815	4815	1.00	0.000	source:	target:	Benzoic acid esters
4874	1762	0.41	32.041	source:971	target:510,865,958,1188,1237,1238,2562,2565,8563	Benzoic acid esters
493	461	0.49	-116.011	source:484,6677	target:427,473,476,1225,8254	Benzoic acid esters
493	468	0.44	27.995	source:499,1305,7640	target:5105,5124,5126	Benzoic acid esters
539	461	0.48	0.000	source:	target:2,5379	Benzoic acid esters
554	461	0.42	46.042	source:486	target:427,473,7907,8254	Benzoic acid esters
554	493	0.41	162.053	source:1331	target:110,484,499,6677,6965,7572,7640	Benzoic acid esters
611	514	0.49	162.053	source:1132,1190,2835,7350,7968	target:2,6058	Benzoic acid esters
63	14	0.49	-67.988	source:33,492,713,714,4816,5079,6981	target:470,1122,2055,6369,6962	Benzoic acid esters
680	539	0.51	-208.058	source:2,354,359,497,1220,1224,1232,2601	target:31,70,427,499,1147,1426,1852,2562,4768,5067,6869,7350,7572,7640,7760,7968,8252	Benzoic acid esters
739	559	0.44	67.987	source:31,443,895,1190,1698,2835,6225,6677,6869,6962,7350,7404,7572,7639,7640,7968,8270	target:486,714,785,4928,7755,8349	Benzoic acid esters
