source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
1016	1016	1.00	0.000	source:	target:	Iridoid O-glycosides
1058	809	0.44	40.031	source:49,333,466,515,948,971	target:139,502,958,6731	Iridoid O-glycosides
1064	281	0.51	-2.013	source:56	target:59,457,1101,1200,1433,4848,6218	Iridoid O-glycosides
1064	311	0.50	-2.013	source:	target:59,457,1101,1200,1433,4848,5124	Iridoid O-glycosides
1064	347	0.54	-3.993	source:	target:6993,8400	Iridoid O-glycosides
1064	494	0.44	-18.009	source:	target:958,1101,1433	Iridoid O-glycosides
1064	577	0.51	204.065	source:	target:59,139,457,473,962,4848,5124,6993,8400,8457	Iridoid O-glycosides
1064	659	0.45	0.002	source:	target:30,473,1433,2562,4848	Iridoid O-glycosides
1064	673	0.42	-18.044	source:25,56,128,7257	target:861,1101,1107,1433,4833,6211	Iridoid O-glycosides
1064	766	0.48	-43.988	source:4800,6160	target:6350	Iridoid O-glycosides
1064	893	0.46	162.055	source:25,56,1240,4800,6988,7257,8772	target:59,457,473,1433,2562	Iridoid O-glycosides
1064	961	0.51	65.974	source:	target:34,962,1101,1433,3181,5124,7755	Iridoid O-glycosides
1095	1071	0.41	122.036	source:	target:33,44,457,707,898,899,910,912,1098,1102,1112,1123,1146,1183,1188,4968,8469	Iridoid O-glycosides
1095	233	0.54	-27.995	source:1331,6171	target:49	Iridoid O-glycosides
1095	279	0.41	-30.010	source:6171	target:1237,1238	Iridoid O-glycosides
1095	388	0.50	-25.990	source:110,944,974,1018,1101,1127,1168,1169,1698,6171,7350,7968	target:1708	Iridoid O-glycosides
1111	1111	1.00	0.000	source:	target:	Iridoid O-glycosides
1130	1064	0.45	-0.003	source:30,473,861,1433,2562,2564,4797,4803,4848,5124	target:	Iridoid O-glycosides
1130	241	0.45	-0.000	source:1240,7144	target:	Iridoid O-glycosides
1130	659	0.49	-0.000	source:	target:	Iridoid O-glycosides
1176	279	0.42	-152.047	source:50,139,427,473,707,1069,1112,1146,1192,1216,4768,4968,5379,6053,6221,7259,7755	target:443,1698,7639	Iridoid O-glycosides
1176	506	0.46	-17.989	source:50,70,341,707,1112,1146,1216,4800,5124,6053,6221,7259,7755	target:484,489,7491,7743	Iridoid O-glycosides
1203	494	0.41	9.984	source:476	target:958,6509,6988,7144,7257,8772	Iridoid O-glycosides
1203	589	0.71	0.000	source:	target:	Iridoid O-glycosides
1203	711	0.43	-15.995	source:7312	target:	Iridoid O-glycosides
1204	1204	1.00	0.000	source:	target:	Iridoid O-glycosides
1250	715	0.42	30.011	source:	target:6731	Iridoid O-glycosides
1266	552	0.42	60.021	source:56,499,1151,1698,7283,8254,8421	target:6587,8406	Iridoid O-glycosides
1292	1292	1.00	0.000	source:	target:	Iridoid O-glycosides
1305	1064	0.48	6.008	source:59,861,1101,1238,1284,4848,5014,6993,8327,8400	target:4768	Iridoid O-glycosides
1305	311	0.47	3.995	source:5014,6993,7569,8327,8329,8400	target:55,427,1433,4768	Iridoid O-glycosides
1305	347	0.62	2.016	source:59,515,948,971	target:	Iridoid O-glycosides
1305	577	0.48	210.074	source:1238,1284,5014,8327	target:55,139,473,1708	Iridoid O-glycosides
1305	766	0.45	-37.979	source:59,1284,4801,5014,6160,6509,6580,6965,6993,7120,7144,7569,8327,8329,8400	target:55,427,6350	Iridoid O-glycosides
1308	241	0.53	-134.037	source:2,33,44,50,341,497,515,707,898,912,958,962,971,1052,1098,1112,1123,1146,1169,1188,1192,1216,1226,1237,1238,2055,2062,4081,4968,5136,5139,5214,5379,6053,6221,6538,7755,8243,8251,8349,8469	target:443,1708,2565,6677,6988,7639	Iridoid O-glycosides
1321	835	0.43	0.000	source:	target:6509,7144,7572,7640	Iridoid O-glycosides
1335	624	0.43	-134.058	source:473,2562,8251	target:515,948,971,1428	Iridoid O-glycosides
1335	766	0.42	-176.032	source:2562,6160,6580,6965,7120,7491,8251	target:1428,5079	Iridoid O-glycosides
1446	1250	0.45	0.000	source:	target:	Iridoid O-glycosides
