source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
1203	589	0.71	0.000	source:	target:	Terpene glycosides
1266	552	0.42	60.021	source:56,499,1151,1698,7283,8254,8421	target:6587,8406	Terpene glycosides
1321	835	0.43	0.000	source:	target:6509,7144,7572,7640	Terpene glycosides
1446	1250	0.45	0.000	source:	target:	Terpene glycosides
1944	766	0.45	2.016	source:1268,1331,6160,6580	target:	Terpene glycosides
2268	347	0.50	0.000	source:437	target:	Terpene glycosides
2729	1008	0.43	2.015	source:2,437,948,971,1063,1212,4848,7257	target:499,4968	Terpene glycosides
2729	1607	0.42	-0.000	source:2,948,971,6993,7257,8273	target:427,473,865,4768,5127,8447	Terpene glycosides
2729	239	0.58	-0.001	source:	target:	Terpene glycosides
2729	597	0.45	-0.000	source:	target:	Terpene glycosides
2890	347	0.46	-162.053	source:59,716,5124,6218	target:1236,1240,6677,7572,7639,7640	Terpene glycosides
2890	577	0.48	46.006	source:	target:6677,7257,7572,7640,8273	Terpene glycosides
3001	241	0.52	-30.011	source:1240,1373,1394,6162,6731	target:443	Terpene glycosides
311	241	0.44	2.015	source:1200	target:1708,2565,8329	Terpene glycosides
3202	3202	1.00	0.000	source:	target:	Terpene glycosides
3349	3349	1.00	0.000	source:	target:	Terpene glycosides
3385	3385	1.00	0.000	source:	target:	Terpene glycosides
347	311	0.52	1.980	source:6993,8329,8400	target:59,1200,1433,5124	Terpene glycosides
3546	2220	0.44	-0.000	source:1433	target:484	Terpene glycosides
3546	766	0.42	-46.006	source:865,1331,4801,6509,7491	target:484	Terpene glycosides
3602	3602	1.00	0.000	source:	target:	Terpene glycosides
3715	2608	0.42	-0.000	source:2932,8457	target:971	Terpene glycosides
3747	3747	1.00	0.000	source:	target:	Terpene glycosides
3875	1266	0.53	0.000	source:50,427,460,473,2062,4768,5127,5379,7259	target:443,1698	Terpene glycosides
3918	2758	0.41	-152.048	source:139,487,510,865,1433,2562,6731	target:56,490,5118,6587,6993	Terpene glycosides
3966	3966	1.00	0.000	source:	target:	Terpene glycosides
4113	1203	0.79	-0.000	source:	target:	Terpene glycosides
4113	589	0.84	-0.000	source:	target:	Terpene glycosides
4113	766	0.42	-15.995	source:1710,7491	target:	Terpene glycosides
4286	311	0.43	-202.084	source:499,8251	target:1004,4800	Terpene glycosides
4757	577	0.57	0.000	source:	target:	Terpene glycosides
4786	241	0.66	-0.000	source:7144	target:6218	Terpene glycosides
4786	3001	0.48	30.010	source:6509,7144	target:139,1373	Terpene glycosides
4786	3715	0.44	14.016	source:5127,8758	target:139,2932,6587,6993,8273,8400,8457	Terpene glycosides
495	239	0.45	46.005	source:454,1698,5063,6677,7639	target:1107	Terpene glycosides
577	311	0.48	-206.079	source:139,1708,6587,6993,7569,8273,8329,8400,8457	target:1004	Terpene glycosides
577	347	0.56	-208.058	source:59,139,1708,5124	target:	Terpene glycosides
766	311	0.50	41.975	source:6350	target:59,1004,1200,4800,4801,6160,6580,6965,7120,7491	Terpene glycosides
766	347	0.48	39.995	source:6350	target:4801,6580,6993,7120,8329,8400	Terpene glycosides
766	577	0.44	248.053	source:	target:59,139,720,4801,6160,6509,6580,6587,6965,6993,7120,7144,7569,8273,8329,8400,8457	Terpene glycosides
835	552	0.64	-0.000	source:50,4848	target:	Terpene glycosides
2664	2664	1	0	null	null	Terpene glycosides
4249	4249	1	0	null	null	Terpene glycosides
749	749	1	0	null	null	Terpene glycosides
2824	2824	1	0	null	null	Terpene glycosides
3674	3674	1	0	null	null	Terpene glycosides
2324	2324	1	0	null	null	Terpene glycosides
322	322	1	0	null	null	Terpene glycosides
710	710	1	0	null	null	Terpene glycosides
1722	1722	1	0	null	null	Terpene glycosides
1108	1108	1	0	null	null	Terpene glycosides
2415	2415	1	0	null	null	Terpene glycosides
2100	2100	1	0	null	null	Terpene glycosides
2533	2533	1	0	null	null	Terpene glycosides
3389	3389	1	0	null	null	Terpene glycosides
3308	3308	1	0	null	null	Terpene glycosides
1071	1071	1	0	null	null	Terpene glycosides
264	264	1	0	null	null	Terpene glycosides
4505	4505	1	0	null	null	Terpene glycosides
