source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
1004	184	0.70	-0.000	source:1433,5062	target:	Fatty acids and conjugates
1056	801	0.54	18.011	source:329	target:66,180,414,427,473,1099,1433,1710,2562,4833,5079,5100,5105,5109,5145,6211	Fatty acids and conjugates
1073	526	0.65	0.000	source:1762	target:	Fatty acids and conjugates
1073	636	0.48	0.000	source:1762,1790	target:	Fatty acids and conjugates
1073	683	0.46	18.011	source:1754,1762,1790	target:1167,1409,4816	Fatty acids and conjugates
1096	1096	1.00	0.000	source:	target:	Fatty acids and conjugates
110	110	1.00	0.000	source:	target:	Fatty acids and conjugates
1110	567	0.43	-18.011	source:415,433,492,867,874,990,1095,1191,1425,1752,4816,4833,4844,6211,6219,6237	target:	Fatty acids and conjugates
1117	40	0.53	0.000	source:55,361,476,1103,1284,1425	target:451,8001,8211	Fatty acids and conjugates
1145	1145	1.00	0.000	source:	target:	Fatty acids and conjugates
1151	504	0.56	-0.000	source:	target:	Fatty acids and conjugates
1158	287	0.41	-156.079	source:414,450,469,489,1167,1218,1229,4783	target:	Fatty acids and conjugates
1160	994	0.62	0.000	source:49	target:	Fatty acids and conjugates
1163	1047	0.44	128.121	source:8428,8447	target:56,414,452,469,475,479,489,492,508,516,1107,1752,1755,1756,1766,1776,1778,1790,5079,5100,5105,5107,5109,5114,5116,5117,5120,5135,5138,5145,7073	Fatty acids and conjugates
1163	1056	0.74	-0.000	source:	target:	Fatty acids and conjugates
1163	801	0.48	18.011	source:	target:66,180,414,427,473,492,521,867,1099,1107,1209,1433,1710,2562,4833,5079,5100,5105,5109,5145,6219	Fatty acids and conjugates
1163	867	0.41	2.052	source:	target:55,180,427,510,521,1099,1422,1707,1710,4777,4833,5079,5100,5105,5109,5145,6219,6350	Fatty acids and conjugates
1167	537	0.62	-0.000	source:2815,4800,8399	target:4798	Fatty acids and conjugates
1167	735	0.49	0.000	source:433,476,1095,2815,4800,8399,8433,8454	target:6069,6071	Fatty acids and conjugates
1209	594	0.47	80.011	source:55,59,521,1506	target:31,180,414,452,492,1207,1209,1217,1221,1233,1331,1410,1706,2835,4835,4836,5105,5107,5109,5114,5116,5117,5120,5124,5126,5135,5138,6962	Fatty acids and conjugates
